"Position","Nickname","Species","Nature","Gender","ESV","HP_Type","Ability","Move1","Move2","Move3","Move4","HeldItem","HP","ATK","DEF","SPA","SPD","SPE","MetLoc","EggLoc","Ball","OT","Version","OTLang","Legal","EC","PID","IV_HP","IV_ATK","IV_DEF","IV_SPA","IV_SPD","IV_SPE","EXP","Level","EV_HP","EV_ATK","EV_DEF","EV_SPA","EV_SPD","EV_SPE","Cool","Beauty","Cute","Smart","Tough","Sheen","NotOT","AbilityNum","GenderFlag","Form","PokerusStrain","PokerusDays","MetLevel","OriginalTrainerGender","FatefulEncounter","IsEgg","IsNicknamed","IsShiny","TID16","SID16","TSV","Move1_PP","Move2_PP","Move3_PP","Move4_PP","Move1_PPUp","Move2_PPUp","Move3_PPUp","Move4_PPUp","Relearn1","Relearn2","Relearn3","Relearn4","Checksum","Friendship","EggYear","EggMonth","EggDay","MetYear","MetMonth","MetDay"
"Black 1.sav @ [14] (BOX 14)-11: 0401 - KRICKETOT - 3BD16085CCBB.pk5","KRICKETOT","Kricketot","Timid","M","5511","Steel","Shed Skin","Growl","Bide","(None)","(None)","(None)","17","6","8","8","9","8","Poké Transfer","(None)","Nest Ball","Lucas","Platinum","English","True","6085CCBB","6085CCBB","23","0","0","30","31","28","96","4","0","0","0","0","0","0","0","0","0","0","0","0","N/A","-1","0","0","0","0","4","0","False","False","False","False","62331","62322","1","40","10","0","0","0","0","0","0","(None)","(None)","(None)","(None)","15313","70","1","1","1","2020","5","27"
"Black 1.sav @ [14] (BOX 14)-12: 0402 - KRICKETUNE - AE6E2AC4ED76.pk5","KRICKETUNE","Kricketune","Bashful","F","6390","Psychic","Swarm","Growl","Bide","Bug Bite","(None)","(None)","64","45","29","27","31","32","Poké Transfer","(None)","Nest Ball","Lucas","Platinum","English","True","2AC4ED76","2AC4ED76","17","31","18","3","29","8","5543","20","0","3","1","5","3","0","0","0","0","0","0","0","N/A","-1","1","0","0","0","20","0","False","False","False","False","62331","62322","1","40","10","20","0","0","0","0","0","(None)","(None)","(None)","(None)","44654","70","1","1","1","2020","5","27"
"Black 1.sav @ [14] (BOX 14)-13: 0403 - SHINX - 7CC7693AF43B.pk5","SHINX","Shinx","Mild","F","5024","Water","Intimidate","Tackle","(None)","(None)","(None)","(None)","15","9","6","8","7","8","Poké Transfer","(None)","Nest Ball","Lucas","Platinum","English","True","693AF43B","693AF43B","1","20","4","20","13","21","57","3","0","0","0","0","0","0","0","0","0","0","0","0","N/A","-1","1","0","0","0","3","0","False","False","False","False","62331","62322","1","35","0","0","0","0","0","0","0","(None)","(None)","(None)","(None)","31943","70","1","1","1","2020","5","27"
"Black 1.sav @ [14] (BOX 14)-14: 0404 - LUXIO - 7D60FAD9CE50.pk5","LUXIO","Luxio","Adamant","F","1681","Electric","Rivalry","Tackle","Leer","Charge","Spark","(None)","56","45","24","28","25","29","Poké Transfer","(None)","Nest Ball","Lucas","Platinum","English","True","FAD9CE50","FAD9CE50","23","22","6","23","11","8","5402","19","0","6","3","0","1","0","0","0","0","0","0","0","N/A","-1","1","0","0","0","19","0","False","False","False","False","62331","62322","1","35","30","20","20","0","0","0","0","(None)","(None)","(None)","(None)","32096","70","1","1","1","2020","5","27"
"Black 1.sav @ [14] (BOX 14)-15: 0405 - LUXRAY - 179A3E69BE40.pk5","LUXRAY","Luxray","Lonely","F","4101","Flying","Rivalry","Tackle","Leer","Charge","Spark","(None)","98","92","54","73","59","52","Poké Transfer","(None)","Nest Ball","Lucas","Platinum","English","True","3E69BE40","3E69BE40","27","14","19","26","18","14","24483","31","2","13","9","17","7","3","0","0","0","0","0","0","N/A","-1","1","0","0","0","31","0","False","False","False","False","62331","62322","1","35","30","20","20","0","0","0","0","(None)","(None)","(None)","(None)","6042","70","1","1","1","2020","5","27"
"Black 1.sav @ [14] (BOX 14)-16: 0406 - BUDEW - 47FD7181B0AA.pk5","BUDEW","Budew","Adamant","M","6181","Poison","Natural Cure","Absorb","(None)","(None)","(None)","(None)","12","5","5","5","6","6","Poké Transfer","Day-Care Couple","Poké Ball","Ethan","SoulSilver","English","True","7181B0AA","7181B0AA","23","11","12","12","6","15","0","1","0","0","0","0","0","0","0","0","0","0","0","0","N/A","-1","0","0","0","0","1","0","False","False","False","False","48623","50082","4041","25","0","0","0","0","0","0","0","(None)","(None)","(None)","(None)","18429","70","2019","12","2","2020","5","27"
"Black 1.sav @ [14] (BOX 14)-17: 0407 - ROSERADE - 9996883FB13E.pk5","ROSERADE","Roserade","Bashful","F","1824","Poison","Natural Cure","Growth","Poison Sting","Stun Spore","Leech Seed","(None)","48","29","25","49","45","39","Poké Transfer","(None)","Great Ball","SEAN","Sapphire","English","True","883FB13E","883FB13E","5","6","12","12","26","25","3171","17","0","0","0","0","0","0","0","0","0","0","0","0","N/A","-1","1","0","0","0","17","0","False","False","False","False","47942","55818","3113","40","35","30","10","0","0","0","0","(None)","(None)","(None)","(None)","39318","70","1","1","1","2020","5","27"
"Black 1.sav @ [14] (BOX 14)-18: 0408 - CRANIDOS - C897E7D16506.pk5","CRANIDOS","Cranidos","Relaxed","F","4186","Water","Mold Breaker","Headbutt","Leer","(None)","(None)","(None)","12","7","5","5","5","5","Poké Transfer","Day-Care Couple","Poké Ball","Lucas","Platinum","English","True","E7D16506","E7D16506","16","25","19","28","29","20","0","1","0","0","0","0","0","0","0","0","0","0","0","0","N/A","-1","1","0","0","0","1","0","False","False","False","False","62331","62322","1","15","30","0","0","0","0","0","0","(None)","(None)","(None)","(None)","51351","70","2020","3","11","2020","5","27"
"Black 1.sav @ [14] (BOX 14)-19: 0409 - RAMPARDOS - A6C6D68D5948.pk5","RAMPARDOS","Rampardos","Docile","M","4600","Water","Mold Breaker","Focus Energy","Pursuit","Take Down","Scary Face","(None)","105","110","50","55","44","42","Poké Transfer","(None)","Poké Ball","Lucas","Platinum","English","True","D68D5948","D68D5948","14","7","23","28","27","4","43474","31","2","19","12","17","8","3","0","0","0","0","0","0","N/A","-1","0","0","0","0","31","0","False","False","False","False","62331","62322","1","30","20","20","10","0","0","0","0","(None)","(None)","(None)","(None)","42694","70","1","1","1","2020","5","27"
"Black 1.sav @ [14] (BOX 14)-20: 0410 - SHIELDON - D5A5E0BA05C8.pk5","SHIELDON","Shieldon","Timid","M","7342","Electric","Sturdy","Tackle","Protect","Taunt","(None)","(None)","11","5","7","5","7","5","Poké Transfer","Day-Care Couple","Poké Ball","Lucas","Platinum","English","True","E0BA05C8","E0BA05C8","23","29","19","8","29","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","N/A","-1","0","0","0","0","1","0","False","False","False","False","62331","62322","1","35","10","20","0","0","0","0","0","(None)","(None)","(None)","(None)","54693","70","2020","3","20","2020","5","27"
"Black 1.sav @ [14] (BOX 14)-21: 0411 - BASTIODON - 1CCE4BF5AB69.pk5","BASTIODON","Bastiodon","Lonely","M","7187","Flying","Sturdy","Taunt","Metal Sound","Take Down","Iron Defense","(None)","88","46","108","36","98","33","Poké Transfer","(None)","Poké Ball","Paula","Pearl","English","True","4BF5AB69","4BF5AB69","24","11","25","4","16","30","46004","32","2","12","10","6","1","3","0","0","0","0","0","0","N/A","-1","0","0","0","0","32","1","False","False","False","False","3160","48569","5692","20","40","20","15","0","0","0","0","(None)","(None)","(None)","(None)","7374","70","1","1","1","2020","5","27"
"Black 1.sav @ [14] (BOX 14)-22: 0412 - BURMY - F3E2324188FE.pk5","BURMY","Burmy","Timid","M","5975","Fighting","Shed Skin","Protect","(None)","(None)","(None)","(None)","11","4","6","5","5","5","Poké Transfer","Day-Care Couple","Poké Ball","Lucas","Platinum","English","True","324188FE","324188FE","3","8","18","6","0","8","0","1","0","0","0","0","0","0","0","0","0","0","0","0","N/A","-1","0","0","0","0","1","0","False","False","False","False","62331","62322","1","10","0","0","0","0","0","0","0","(None)","(None)","(None)","(None)","62434","70","2020","3","9","2020","5","27"
"Black 1.sav @ [14] (BOX 14)-23: 0413 - WORMADAM - FFBFD8129C42.pk5","WORMADAM","Wormadam","Docile","F","2186","Ice","Anticipation","Protect","Tackle","Bug Bite","Hidden Power","(None)","56","33","46","42","49","21","Poké Transfer","Day-Care Couple","Poké Ball","Lucas","Platinum","English","True","D8129C42","D8129C42","3","15","27","19","3","8","10645","21","2","9","10","0","1","0","0","0","0","0","0","0","N/A","-1","1","0","0","0","21","0","False","False","False","False","62331","62322","1","10","35","20","15","0","0","0","0","(None)","(None)","(None)","(None)","65471","70","2020","3","9","2020","5","27"
"Black 1.sav @ [14] (BOX 14)-24: 0414 - MOTHIM - DC306A32499D.pk5","MOTHIM","Mothim","Mild","M","1141","Fighting","Swarm","Protect","Tackle","Bug Bite","Hidden Power","(None)","63","48","27","51","33","35","Poké Transfer","(None)","Ultra Ball","Lucas","Platinum","English","True","6A32499D","6A32499D","3","11","18","6","30","8","11232","22","6","0","0","0","0","0","0","0","0","0","0","0","N/A","-1","0","0","0","0","22","0","False","False","False","False","62331","62322","1","10","35","20","15","0","0","0","0","(None)","(None)","(None)","(None)","56368","70","1","1","1","2020","5","27"
"Black 1.sav @ [14] (BOX 14)-25: 0415 - COMBEE - 983C81EB167B.pk5","COMBEE","Combee","Naughty","M","4850","Fighting","Honey Gather","Sweet Scent","Gust","(None)","(None)","(None)","23","9","13","9","10","16","Poké Transfer","(None)","Ultra Ball","Lucas","Platinum","English","True","81EB167B","81EB167B","5","2","18","0","8","8","314","8","0","0","0","0","0","0","0","0","0","0","0","0","N/A","-1","0","0","0","0","8","0","False","False","False","False","62331","62322","1","20","35","0","0","0","0","0","0","(None)","(None)","(None)","(None)","38972","70","1","1","1","2020","5","27"
"Black 1.sav @ [14] (BOX 14)-26: 0416 - VESPIQUEN - 4F6D95E28C01.pk5","VESPIQUEN","Vespiquen","Hasty","F","0828","Poison","Pressure","Sweet Scent","Gust","Bug Bite","Power Gem","(None)","62","40","48","39","51","24","Poké Transfer","(None)","Ultra Ball","Lucas","Platinum","English","True","95E28C01","95E28C01","9","9","30","4","16","1","6577","21","0","3","0","6","0","3","0","0","0","0","0","0","N/A","-1","1","0","0","0","21","0","False","False","False","False","62331","62322","1","20","35","20","20","0","0","0","0","(None)","(None)","(None)","(None)","20333","70","1","1","1","2020","5","27"
"Black 1.sav @ [14] (BOX 14)-27: 0417 - PACHIRISU - 42AB063A7103.pk5","PACHIRISU","Pachirisu","Modest","F","3815","Ground","Pickup","Growl","Bide","Quick Attack","Charm","(None)","29","12","20","14","23","24","Poké Transfer","(None)","Nest Ball","Lucas","Platinum","English","True","063A7103","063A7103","0","13","31","6","26","23","729","9","0","0","0","0","0","0","0","0","0","0","0","0","N/A","-1","1","0","0","0","9","0","False","False","False","False","62331","62322","1","40","10","30","20","0","0","0","0","(None)","(None)","(None)","(None)","17067","70","1","1","1","2020","5","27"
"Black 1.sav @ [14] (BOX 14)-28: 0418 - BUIZEL - 0373056E223B.pk5","BUIZEL","Buizel","Adamant","F","1258","Grass","Swift Swim","Water Sport","Quick Attack","Water Gun","Pursuit","(None)","32","22","14","15","12","22","Poké Transfer","(None)","Nest Ball","Lucas","Platinum","English","True","056E223B","056E223B","18","25","21","8","19","9","1000","10","0","0","0","0","0","0","0","0","0","0","0","0","N/A","-1","1","0","0","0","10","0","False","False","False","False","62331","62322","1","15","30","25","20","0","0","0","0","(None)","(None)","(None)","(None)","883","70","1","1","1","2020","5","27"
"Black 1.sav @ [14] (BOX 14)-29: 0419 - FLOATZEL - 9B9F2B560B71.pk5","FLOATZEL","Floatzel","Jolly","F","1028","Bug","Swift Swim","Water Sport","Quick Attack","Water Gun","Pursuit","(None)","85","70","36","51","36","80","Poké Transfer","(None)","Nest Ball","Lucas","Platinum","English","True","2B560B71","2B560B71","1","20","1","15","12","16","22927","28","2","15","11","11","4","3","0","0","0","0","0","0","N/A","-1","1","0","0","0","28","0","False","False","False","False","62331","62322","1","15","30","25","20","0","0","0","0","(None)","(None)","(None)","(None)","39839","70","1","1","1","2020","5","27"
"Black 1.sav @ [14] (BOX 14)-30: 0420 - CHERUBI - 436C33576809.pk5","CHERUBI","Cherubi","Docile","F","2923","Electric","Chlorophyll","Tackle","(None)","(None)","(None)","(None)","12","5","5","6","6","5","Poké Transfer","Day-Care Couple","Poké Ball","Lucas","Platinum","English","True","33576809","33576809","15","1","5","30","17","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","N/A","-1","1","0","0","0","1","0","False","False","False","False","62331","62322","1","35","0","0","0","0","0","0","0","(None)","(None)","(None)","(None)","17260","70","2020","3","11","2020","5","27"
"Black 1.sav @ [15] (BOX 15)-01: 0421 - CHERRIM - 0DB5762CFDB2.pk5","CHERRIM","Cherrim","Bashful","M","4467","Fire","Flower Gift","Tackle","Growth","Leech Seed","Helping Hand","(None)","76","42","44","59","51","53","Poké Transfer","(None)","Ultra Ball","Lucas","Platinum","English","True","762CFDB2","762CFDB2","5","18","5","24","17","8","21698","27","0","10","2","17","7","3","0","0","0","0","0","0","N/A","-1","0","0","0","0","27","0","False","False","False","False","62331","62322","1","35","40","10","20","0","0","0","0","(None)","(None)","(None)","(None)","3509","70","1","1","1","2020","5","27"
"Black 1.sav @ [15] (BOX 15)-02: 0422 - SHELLOS - 10080EA38A05.pk5","SHELLOS","Shellos","Hardy","F","4244","Ground","Storm Drain","Mud Sport","Harden","Water Pulse","Mud Bomb","(None)","38","16","16","19","19","13","Poké Transfer","(None)","Nest Ball","Lucas","Platinum","English","True","0EA38A05","0EA38A05","5","12","11","22","10","7","1331","11","0","0","0","0","0","0","0","0","0","0","0","0","N/A","-1","1","0","0","0","11","0","False","False","False","False","62331","62322","1","15","30","20","10","0","0","0","0","(None)","(None)","(None)","(None)","4104","70","1","1","1","2020","5","27"
"Black 1.sav @ [15] (BOX 15)-03: 0423 - GASTRODON - 4B30BA01FC28.pk5","GASTRODON","Gastrodon","Naive","F","2245","Fighting","Sticky Hold","Mud Sport","Harden","Water Pulse","Mud Bomb","(None)","118","63","57","66","54","35","Poké Transfer","(None)","Nest Ball","Lucas","Platinum","English","True","BA01FC28","BA01FC28","27","19","30","10","12","10","31063","31","2","19","12","17","8","3","0","0","0","0","0","0","N/A","-1","1","0","0","0","31","0","False","False","False","False","62331","62322","1","15","30","20","10","0","0","0","0","(None)","(None)","(None)","(None)","19248","70","1","1","1","2020","5","27"
"Black 1.sav @ [15] (BOX 15)-04: 0424 - AMBIPOM - 437E0A49D2C0.pk5","AMBIPOM","Ambipom","Modest","M","6929","Fire","Technician","Double Hit","Tickle","Fury Swipes","Swift","(None)","130","84","76","68","73","118","Poké Transfer","(None)","Ultra Ball","WES","Colosseum/XD","English","True","0A49D2C0","0A49D2C0","24","4","31","10","23","26","68481","44","0","2","0","0","0","9","0","0","0","0","0","0","N/A","-1","0","0","0","0","44","0","False","False","False","False","42772","33102","1227","10","20","15","20","0","0","0","0","(None)","(None)","(None)","(None)","17278","70","1","1","1","2020","5","27"
"Black 1.sav @ [15] (BOX 15)-05: 0425 - DRIFLOON - AFEA05002B17.pk5","DRIFLOON","Drifloon","Hasty","F","1474","Fire","Unburden","Constrict","Minimize","Payback","(None)","(None)","13","6","4","6","6","6","Poké Transfer","Day-Care Couple","Poké Ball","Lucas","Platinum","English","True","05002B17","05002B17","24","20","19","22","29","4","0","1","0","0","0","0","0","0","0","0","0","0","0","0","N/A","-1","1","0","0","0","1","0","False","False","False","False","62331","62322","1","35","20","10","0","0","0","0","0","(None)","(None)","(None)","(None)","45034","70","2020","3","11","2020","5","27"
"Black 1.sav @ [15] (BOX 15)-06: 0426 - DRIFBLIM - 0CB35D18F496.pk5","DRIFBLIM","Drifblim","Mild","M","5425","Poison","Aftermath","Gust","Focus Energy","Payback","Stockpile","(None)","131","57","28","74","41","53","Poké Transfer","(None)","Ultra Ball","Darrell","Diamond","English","True","5D18F496","5D18F496","4","14","3","30","14","3","24044","30","2","9","10","0","1","0","0","0","0","0","0","0","N/A","-1","0","0","0","0","30","0","False","False","False","False","24090","12937","3474","35","30","10","20","0","0","0","0","(None)","(None)","(None)","(None)","3251","70","1","1","1","2020","5","27"
"Black 1.sav @ [15] (BOX 15)-07: 0427 - BUNEARY - DA51C7A0B7E2.pk5","BUNEARY","Buneary","Bashful","M","3592","Dark","Run Away","Pound","Defense Curl","Foresight","Endure","(None)","35","20","15","15","17","26","Poké Transfer","(None)","Nest Ball","Lucas","Platinum","English","True","C7A0B7E2","C7A0B7E2","19","11","11","3","3","23","1331","11","0","0","0","0","0","0","0","0","0","0","0","0","N/A","-1","0","0","0","0","11","0","False","False","False","False","62331","62322","1","35","40","40","10","0","0","0","0","(None)","(None)","(None)","(None)","55889","70","1","1","1","2020","5","27"
"Black 1.sav @ [15] (BOX 15)-08: 0428 - LOPUNNY - AAEF37762D70.pk5","LOPUNNY","Lopunny","Timid","F","0832","Electric","Cute Charm","Pound","Defense Curl","Foresight","Endure","(None)","87","62","67","50","78","88","Poké Transfer","(None)","Nest Ball","Lucas","Platinum","English","True","37762D70","37762D70","6","19","18","25","29","18","36898","33","2","103","12","23","8","6","0","0","0","0","0","0","N/A","-1","1","0","0","0","33","0","False","False","False","False","62331","62322","1","35","40","40","10","0","0","0","0","(None)","(None)","(None)","(None)","43759","70","1","1","1","2020","5","27"
"Black 1.sav @ [15] (BOX 15)-09: 0429 - MISMAGIUS - 61AFB069C434.pk5","MISMAGIUS","Mismagius","Quirky","F","3723","Water","Levitate","Psybeam","Confuse Ray","Mean Look","Shadow Ball","(None)","79","41","42","74","73","68","Poké Transfer","(None)","Great Ball","WES","Colosseum/XD","English","True","B069C434","B069C434","13","0","4","20","17","1","22266","30","0","0","0","0","0","0","0","0","0","0","0","0","N/A","-1","1","0","0","0","30","0","False","False","False","False","42772","33102","1227","20","10","5","15","0","0","0","0","(None)","(None)","(None)","(None)","25007","70","1","1","1","2020","5","27"
"Black 1.sav @ [15] (BOX 15)-10: 0430 - HONCHKROW - A615444DBE9E.pk5","HONCHKROW","Honchkrow","Impish","M","8026","Rock","Insomnia","Feint Attack","Mean Look","Night Shade","(None)","(None)","145","124","59","95","58","70","Poké Transfer","(None)","Ultra Ball","WES","Colosseum/XD","English","True","444DBE9E","444DBE9E","14","29","12","25","20","10","74161","43","0","0","0","0","0","0","0","0","0","0","0","0","N/A","-1","0","0","0","0","43","0","False","False","False","False","42772","33102","1227","20","5","15","0","0","0","0","0","(None)","(None)","(None)","(None)","42517","70","1","1","1","2020","5","27"
